"","actor1","actor2"
"19815",7,109
"19816",80,47
"19817",92,49
"19818",130,109
"19819",130,109
"19820",92,120
"19821",119,18
"19822",77,109
"19823",145,81
"19824",145,72
"19825",53,77
"19826",73,17
"19827",7,65
"19828",74,63
"19829",131,61
"19830",130,109
"19831",40,131
"19832",144,91
"19833",144,143
"19834",130,92
"19835",130,120
"19836",130,120
"19837",131,20
"19838",39,53
"19839",47,80
"19840",47,101
"19841",144,43
"19842",98,109
"19843",72,38
"19844",72,27
"19845",130,109
"19846",72,27
"19847",130,109
"19848",20,131
"19849",47,145
"19850",130,120
"19851",154,2
"19852",130,120
"19853",65,134
"19854",106,74
"19855",73,17
"19856",98,135
"19857",15,65
"19858",9,80
"19859",149,143
"19860",130,120
"19861",74,63
"19862",65,109
"19863",145,47
"19864",145,47
"19865",130,120
"19866",134,108
"19867",77,113
"19868",68,122
"19869",129,149
"19870",4,92
"19871",130,120
"19872",130,120
"19873",130,120
"19874",130,120
"19875",130,120
"19876",120,130
"19877",130,120
"19878",130,120
"19879",120,130
"19880",15,65
"19881",65,147
"19882",48,56
"19883",77,109
"19884",53,109
"19885",145,47
"19886",9,17
"19887",43,118
"19888",92,109
"19889",144,91
"19890",80,17
"19891",48,80
"19892",145,153
"19893",120,130
"19894",9,17
"19895",43,144
"19896",130,120
"19897",144,43
"19898",43,29
"19899",120,92
"19900",92,109
"19901",109,92
"19902",92,98
"19903",29,43
"19904",72,145
"19905",151,125
"19906",48,80
"19907",101,145
"19908",65,90
"19909",53,45
"19910",120,92
"19911",92,120
"19912",92,18
"19913",9,115
"19914",72,27
"19915",72,145
"19916",101,145
"19917",48,17
"19918",129,149
"19919",9,80
"19920",129,149
"19921",49,65
"19922",63,74
"19923",129,149
"19924",63,85
"19925",65,49
"19926",65,11
"19927",7,65
"19928",65,123
"19929",49,65
"19930",101,145
"19931",145,101
"19932",48,101
"19933",145,101
"19934",48,101
"19935",145,101
"19936",101,145
"19937",48,101
"19938",9,17
"19939",101,145
"19940",101,145
"19941",11,65
"19942",98,109
"19943",92,98
"19944",148,98
"19945",80,48
"19946",48,80
"19947",80,47
"19948",65,11
"19949",15,65
"19950",74,41
"19951",41,74
"19952",65,45
"19953",65,15
"19954",15,65
"19955",15,65
"19956",15,65
"19957",65,7
"19958",60,25
"19959",65,11
"19960",65,11
"19961",65,90
"19962",148,65
"19963",117,131
"19964",15,45
"19965",48,80
"19966",9,27
"19967",27,9
"19968",117,131
"19969",151,127
"19970",98,109
"19971",98,109
"19972",48,56
"19973",87,127
"19974",87,151
"19975",87,23
"19976",9,17
"19977",65,11
"19978",63,74
"19979",23,151
"19980",65,109
"19981",109,65
"19982",65,109
"19983",131,20
"19984",131,109
"19985",145,153
"19986",145,153
"19987",109,65
"19988",131,65
"19989",65,109
"19990",63,74
"19991",11,65
"19992",65,131
"19993",65,11
"19994",131,65
"19995",63,74
"19996",151,127
"19997",151,127
"19998",7,65
"19999",144,91
"20000",85,63
"20001",65,7
"20002",7,147
"20003",145,101
"20004",151,127
"20005",43,65
"20006",65,43
"20007",65,131
"20008",38,145
"20009",65,7
"20010",145,38
"20011",151,127
"20012",114,119
"20013",118,112
"20014",40,131
"20015",65,7
"20016",5,146
"20017",9,17
"20018",43,90
"20019",90,43
"20020",7,65
"20021",145,81
"20022",118,112
"20023",19,134
"20024",56,68
"20025",7,65
"20026",65,138
"20027",65,7
"20028",138,65
"20029",138,65
"20030",92,18
"20031",65,90
"20032",65,7
"20033",7,65
"20034",65,7
"20035",125,127
"20036",125,127
"20037",125,127
"20038",63,74
"20039",63,43
"20040",65,7
"20041",40,131
"20042",63,43
"20043",91,93
"20044",118,112
"20045",118,112
"20046",93,78
"20047",63,74
"20048",43,63
"20049",85,1
"20050",74,63
"20051",78,5
"20052",146,5
"20053",9,145
"20054",138,65
"20055",1,85
"20056",65,138
"20057",65,138
"20058",65,138
"20059",91,93
"20060",65,138
"20061",65,123
"20062",18,114
"20063",65,123
"20064",29,6
"20065",74,63
"20066",90,84
"20067",5,93
"20068",6,29
"20069",65,7
"20070",29,6
"20071",131,65
"20072",65,109
"20073",120,59
"20074",18,114
"20075",18,114
"20076",118,112
"20077",4,120
"20078",63,74
"20079",145,47
"20080",7,65
"20081",143,90
"20082",7,65
"20083",65,109
"20084",138,65
"20085",131,109
"20086",65,7
"20087",145,153
"20088",7,65
"20089",65,7
"20090",65,11
"20091",90,84
"20092",11,65
"20093",118,112
"20094",118,112
"20095",146,31
"20096",72,27
"20097",31,5
"20098",146,5
"20099",92,18
"20100",63,74
"20101",63,74
"20102",74,63
"20103",74,63
"20104",65,143
"20105",65,11
"20106",145,47
"20107",145,47
"20108",131,65
"20109",65,131
"20110",131,20
"20111",130,120
"20112",65,138
"20113",65,138
"20114",65,138
"20115",65,15
"20116",7,65
"20117",65,98
"20118",98,65
"20119",65,43
"20120",145,47
"20121",5,69
"20122",145,47
"20123",145,153
"20124",63,74
"20125",63,74
"20126",40,22
"20127",118,112
"20128",63,43
"20129",145,47
"20130",145,47
"20131",72,20
"20132",145,47
"20133",76,1
"20134",76,1
"20135",43,63
"20136",145,47
"20137",63,74
"20138",31,53
"20139",65,138
"20140",9,17
"20141",63,41
"20142",63,74
"20143",135,98
"20144",98,6
"20145",63,74
"20146",74,63
"20147",63,43
"20148",148,2
"20149",104,91
"20150",65,7
"20151",57,73
"20152",65,2
"20153",6,109
"20154",42,76
"20155",31,53
"20156",118,112
"20157",63,74
"20158",63,74
"20159",145,153
"20160",145,47
"20161",148,65
"20162",98,109
"20163",65,138
"20164",148,92
"20165",65,24
"20166",65,138
"20167",145,47
"20168",45,65
"20169",92,109
"20170",63,74
"20171",29,55
"20172",74,63
"20173",2,148
"20174",2,98
"20175",131,109
"20176",65,11
"20177",98,109
"20178",98,109
"20179",78,65
"20180",20,140
"20181",9,17
"20182",98,65
"20183",7,148
"20184",148,109
"20185",112,118
"20186",92,18
"20187",145,81
"20188",118,112
"20189",118,112
"20190",78,31
"20191",131,65
"20192",145,47
"20193",118,112
"20194",65,138
"20195",65,90
"20196",9,17
"20197",92,18
"20198",17,9
"20199",131,65
"20200",130,120
"20201",101,145
"20202",122,20
"20203",148,114
"20204",63,41
"20205",85,100
"20206",63,74
"20207",63,43
"20208",138,65
"20209",74,63
"20210",43,63
"20211",65,147
"20212",101,145
"20213",98,65
"20214",18,114
"20215",18,114
"20216",49,4
"20217",7,148
"20218",4,49
"20219",151,127
"20220",77,120
"20221",118,112
"20222",145,81
"20223",47,145
"20224",49,92
"20225",153,27
"20226",9,17
"20227",63,74
"20228",145,47
"20229",17,9
"20230",4,77
"20231",76,1
"20232",73,115
"20233",81,145
"20234",154,2
"20235",145,27
"20236",47,145
"20237",74,63
"20238",100,85
"20239",101,81
"20240",27,153
"20241",85,100
"20242",145,81
"20243",92,4
"20244",29,155
"20245",110,33
"20246",72,145
"20247",92,4
"20248",76,1
"20249",130,120
"20250",14,64
"20251",65,45
"20252",45,65
"20253",111,127
"20254",111,127
"20255",9,153
"20256",94,104
"20257",94,142
"20258",145,153
"20259",63,74
"20260",85,63
"20261",65,67
"20262",78,90
"20263",5,31
"20264",131,65
"20265",74,41
"20266",74,63
"20267",39,90
"20268",85,63
"20269",148,92
"20270",138,65
"20271",9,17
"20272",7,24
"20273",24,7
"20274",7,65
"20275",7,24
"20276",151,23
"20277",63,74
"20278",63,85
"20279",72,27
"20280",90,65
"20281",90,78
"20282",29,103
"20283",90,39
"20284",87,151
"20285",24,7
"20286",74,63
"20287",29,103
"20288",84,90
"20289",65,131
"20290",74,43
"20291",43,74
"20292",41,123
"20293",41,123
"20294",65,109
"20295",4,92
"20296",63,74
"20297",72,27
"20298",145,101
"20299",38,101
"20300",145,38
"20301",73,101
"20302",38,145
"20303",40,110
"20304",40,110
"20305",91,93
"20306",24,106
"20307",74,41
"20308",85,74
"20309",41,74
"20310",73,17
"20311",101,145
"20312",130,65
"20313",31,78
"20314",151,125
"20315",74,43
"20316",41,74
"20317",74,43
"20318",145,47
"20319",145,47
"20320",47,145
"20321",65,98
"20322",65,7
"20323",92,18
"20324",7,148
"20325",65,98
"20326",65,98
"20327",65,98
"20328",65,98
"20329",9,153
"20330",23,87
"20331",9,17
"20332",9,153
"20333",9,145
"20334",9,115
"20335",115,145
"20336",9,145
"20337",34,17
"20338",90,104
"20339",115,145
"20340",63,74
"20341",74,41
"20342",145,73
"20343",47,145
"20344",17,73
"20345",145,47
"20346",77,120
"20347",81,27
"20348",145,81
"20349",145,9
"20350",145,81
"20351",70,134
"20352",145,153
"20353",18,114
"20354",88,10
"20355",49,120
"20356",57,73
"20357",57,73
"20358",112,118
"20359",112,118
"20360",118,112
"20361",74,43
"20362",33,64
"20363",120,77
"20364",92,91
"20365",47,57
"20366",145,47
"20367",47,145
"20368",57,27
"20369",151,23
"20370",77,120
"20371",101,145
"20372",92,18
"20373",44,87
"20374",41,74
"20375",74,41
"20376",74,63
"20377",110,33
"20378",43,74
"20379",74,43
"20380",43,74
"20381",43,123
"20382",145,47
"20383",118,112
"20384",63,85
"20385",74,63
"20386",63,74
"20387",74,63
"20388",59,120
"20389",4,120
"20390",59,1
"20391",63,74
"20392",74,63
"20393",65,1
"20394",74,43
"20395",92,4
"20396",131,65
"20397",77,120
"20398",98,65
"20399",9,17
"20400",18,131
"20401",4,92
"20402",39,142
"20403",73,101
"20404",65,147
"20405",17,73
"20406",73,17
"20407",148,6
"20408",66,118
"20409",42,76
"20410",118,112
"20411",100,1
"20412",100,76
"20413",74,63
"20414",17,73
"20415",9,17
"20416",73,17
"20417",98,148
"20418",43,63
"20419",97,111
"20420",110,40
"20421",43,123
"20422",41,74
"20423",101,81
"20424",63,43
"20425",74,43
"20426",98,148
"20427",40,110
"20428",114,18
"20429",98,147
"20430",118,112
"20431",47,145
"20432",57,73
"20433",98,65
"20434",131,65
"20435",2,65
"20436",92,18
"20437",151,127
"20438",146,5
"20439",2,60
"20440",43,123
"20441",17,73
"20442",47,27
"20443",106,63
"20444",101,73
"20445",135,14
"20446",63,106
"20447",5,69
"20448",148,63
"20449",69,5
"20450",5,69
"20451",63,148
"20452",69,5
"20453",118,76
"20454",105,20
"20455",105,20
"20456",69,5
"20457",43,123
"20458",69,5
"20459",18,114
"20460",18,114
"20461",18,114
"20462",40,98
"20463",145,47
"20464",145,47
"20465",101,145
"20466",145,101
"20467",120,92
"20468",98,65
"20469",65,147
"20470",65,60
"20471",148,63
"20472",92,18
"20473",110,40
"20474",115,101
"20475",72,145
"20476",145,153
"20477",92,120
"20478",145,47
"20479",47,145
"20480",120,92
"20481",40,98
"20482",145,153
"20483",11,65
"20484",42,1
"20485",1,100
"20486",29,103
"20487",118,100
"20488",33,40
"20489",40,15
"20490",65,147
"20491",123,43
"20492",74,43
"20493",74,43
"20494",74,156
"20495",65,11
"20496",66,100
"20497",73,145
"20498",145,47
"20499",105,131
"20500",100,66
"20501",60,2
"20502",66,100
"20503",131,105
"20504",43,123
"20505",74,63
"20506",81,145
"20507",145,73
"20508",74,63
"20509",73,101
"20510",72,27
"20511",40,65
"20512",73,101
"20513",145,101
"20514",27,145
"20515",120,77
"20516",11,24
"20517",18,114
"20518",100,66
"20519",72,101
"20520",101,73
"20521",24,7
"20522",98,65
"20523",101,81
"20524",65,147
"20525",65,147
"20526",92,18
"20527",18,114
"20528",98,2
"20529",135,98
"20530",98,135
"20531",65,131
"20532",131,65
"20533",73,101
"20534",65,131
"20535",65,147
"20536",65,123
"20537",65,147
"20538",65,147
"20539",98,65
"20540",98,65
"20541",89,136
"20542",65,138
"20543",123,65
"20544",115,17
"20545",98,65
"20546",14,135
"20547",118,43
"20548",41,74
"20549",145,72
"20550",72,153
"20551",119,151
"20552",107,24
"20553",155,29
"20554",63,41
"20555",77,49
"20556",27,47
"20557",47,27
"20558",4,77
"20559",101,81
"20560",115,72
"20561",154,24
"20562",131,98
"20563",65,138
"20564",145,81
"20565",65,147
"20566",145,47
"20567",47,145
"20568",43,118
"20569",90,84
"20570",135,14
"20571",92,18
"20572",92,4
"20573",29,103
"20574",118,112
"20575",101,81
"20576",60,65
"20577",55,123
"20578",43,90
"20579",90,43
"20580",74,41
"20581",74,41
"20582",145,81
"20583",41,74
"20584",38,73
"20585",65,60
"20586",65,147
"20587",135,147
"20588",74,41
"20589",155,29
"20590",73,145
"20591",145,153
"20592",72,27
"20593",145,153
"20594",65,138
"20595",145,101
"20596",60,65
"20597",145,153
"20598",65,60
"20599",120,4
"20600",4,120
"20601",155,103
"20602",74,41
"20603",145,27
"20604",74,41
"20605",60,65
"20606",65,143
"20607",65,131
"20608",65,131
"20609",87,125
"20610",92,120
"20611",120,92
"20612",145,153
"20613",155,147
"20614",145,153
"20615",18,114
"20616",151,127
"20617",151,127
"20618",151,127
"20619",92,18
"20620",18,114
"20621",43,123
"20622",73,27
"20623",27,73
"20624",9,17
"20625",41,74
"20626",41,74
"20627",145,153
"20628",114,18
"20629",114,119
"20630",9,17
"20631",41,74
"20632",12,145
"20633",45,65
"20634",92,18
"20635",43,123
"20636",87,151
"20637",87,151
"20638",65,45
"20639",98,65
"20640",115,145
"20641",65,147
"20642",7,148
"20643",7,148
"20644",74,41
"20645",41,74
"20646",7,148
"20647",123,43
"20648",145,72
"20649",145,115
"20650",135,123
"20651",7,148
"20652",5,69
"20653",74,5
"20654",41,74
"20655",41,74
"20656",41,123
"20657",29,103
"20658",101,81
"20659",41,74
"20660",84,90
"20661",42,79
"20662",123,41
"20663",74,41
"20664",41,123
"20665",155,29
"20666",155,103
"20667",131,98
"20668",41,74
"20669",63,74
"20670",77,4
"20671",41,63
"20672",4,77
"20673",131,65
"20674",114,119
"20675",90,84
"20676",145,81
"20677",74,43
"20678",43,96
"20679",74,63
"20680",43,74
"20681",63,74
"20682",59,4
"20683",98,131
"20684",74,63
"20685",145,47
"20686",63,74
"20687",135,90
"20688",27,73
"20689",98,135
"20690",45,65
"20691",98,135
"20692",98,131
"20693",131,98
"20694",96,100
"20695",131,40
"20696",40,131
"20697",131,40
"20698",7,148
"20699",45,65
"20700",7,148
"20701",40,131
"20702",43,135
"20703",23,111
"20704",65,45
"20705",9,145
"20706",65,45
"20707",65,131
"20708",65,147
"20709",135,123
"20710",7,148
"20711",92,120
"20712",131,65
"20713",7,148
"20714",120,92
"20715",74,41
"20716",148,7
"20717",98,148
"20718",100,76
"20719",96,140
"20720",9,72
"20721",42,96
"20722",84,29
"20723",145,153
"20724",119,18
"20725",102,123
"20726",92,120
"20727",43,136
"20728",10,84
"20729",43,136
"20730",102,123
"20731",43,136
"20732",43,78
"20733",151,133
"20734",102,123
"20735",92,18
"20736",98,2
"20737",144,63
"20738",4,92
"20739",63,144
"20740",144,63
"20741",63,144
"20742",144,63
"20743",27,47
"20744",144,63
"20745",81,101
"20746",74,41
"20747",45,109
"20748",45,65
"20749",43,90
"20750",87,151
"20751",18,114
"20752",87,151
"20753",17,9
"20754",39,142
"20755",131,109
"20756",131,109
"20757",92,109
"20758",98,131
"20759",131,98
"20760",119,151
"20761",145,47
"20762",90,148
"20763",90,123
"20764",90,78
"20765",72,81
"20766",69,102
"20767",81,27
"20768",72,81
"20769",114,119
"20770",90,78
"20771",40,131
"20772",101,73
"20773",123,90
"20774",92,18
"20775",131,138
"20776",63,74
"20777",74,63
"20778",78,5
"20779",135,110
"20780",151,87
"20781",135,110
"20782",85,63
"20783",74,41
"20784",98,131
"20785",98,8
"20786",74,63
"20787",72,153
"20788",84,90
"20789",131,98
"20790",40,131
"20791",98,131
"20792",98,123
"20793",43,102
"20794",131,98
"20795",43,90
"20796",131,40
"20797",98,40
"20798",131,98
"20799",131,109
"20800",131,20
"20801",98,131
"20802",151,127
"20803",136,43
"20804",112,118
"20805",74,63
"20806",123,98
"20807",131,98
"20808",7,148
"20809",74,63
"20810",69,63
"20811",63,85
"20812",131,109
"20813",131,40
"20814",74,41
"20815",118,112
"20816",7,148
"20817",131,109
"20818",98,135
"20819",41,74
"20820",74,41
"20821",40,131
"20822",131,40
"20823",40,131
"20824",40,64
"20825",98,33
"20826",64,40
"20827",135,98
"20828",74,41
"20829",41,74
"20830",40,98
"20831",119,18
"20832",81,153
"20833",131,98
"20834",6,29
"20835",40,151
"20836",81,153
"20837",29,103
"20838",92,18
"20839",92,109
"20840",145,153
"20841",14,110
"20842",43,123
"20843",39,142
"20844",135,45
"20845",123,43
"20846",90,104
"20847",120,4
"20848",74,41
"20849",90,84
"20850",90,84
"20851",4,120
"20852",39,93
"20853",33,64
"20854",64,33
"20855",120,92
"20856",5,69
"20857",90,43
"20858",33,64
"20859",57,81
"20860",9,17
"20861",145,153
"20862",7,148
"20863",7,148
"20864",7,148
"20865",120,92
"20866",9,115
"20867",145,153
"20868",123,78
"20869",136,133
"20870",98,29
"20871",94,104
"20872",94,142
"20873",39,93
"20874",74,41
"20875",41,74
"20876",69,5
"20877",153,81
"20878",78,123
"20879",119,18
"20880",110,14
"20881",138,65
"20882",90,84
"20883",119,18
"20884",72,145
"20885",145,153
"20886",72,27
"20887",123,90
"20888",65,147
"20889",7,148
"20890",118,112
"20891",45,135
"20892",119,18
"20893",81,145
"20894",131,109
"20895",145,47
"20896",41,74
"20897",74,41
"20898",41,123
"20899",123,41
"20900",41,123
"20901",98,148
"20902",17,131
"20903",131,17
"20904",123,41
"20905",148,7
"20906",65,131
"20907",39,93
"20908",145,47
"20909",106,41
"20910",131,109
"20911",65,147
"20912",65,90
"20913",98,65
"20914",65,98
"20915",98,65
"20916",65,98
"20917",65,147
"20918",65,138
"20919",109,65
"20920",87,151
"20921",65,131
"20922",65,109
"20923",130,109
"20924",130,109
"20925",98,65
"20926",65,147
"20927",130,109
"20928",130,109
"20929",131,65
"20930",131,65
"20931",130,109
"20932",65,131
"20933",65,98
"20934",65,147
"20935",65,138
"20936",115,145
"20937",9,17
"20938",65,7
"20939",145,153
"20940",41,74
"20941",65,7
"20942",49,4
"20943",7,148
"20944",27,81
"20945",65,45
"20946",81,27
"20947",27,81
"20948",98,65
"20949",6,135
"20950",104,94
"20951",41,106
"20952",123,70
"20953",145,9
"20954",123,70
"20955",92,26
"20956",69,5
"20957",65,7
"20958",65,147
"20959",9,145
"20960",118,112
"20961",123,90
"20962",123,70
"20963",7,148
"20964",90,84
"20965",7,65
"20966",9,115
"20967",7,148
"20968",9,17
"20969",53,109
"20970",63,55
"20971",63,74
"20972",130,109
"20973",145,47
"20974",4,26
"20975",77,26
"20976",130,109
"20977",43,63
"20978",53,109
"20979",135,98
"20980",109,65
"20981",90,84
"20982",65,147
"20983",135,138
"20984",39,142
"20985",92,109
"20986",55,156
"20987",39,77
"20988",39,77
"20989",81,27
"20990",48,73
"20991",42,96
"20992",9,17
"20993",72,145
"20994",156,63
"20995",63,156
"20996",123,15
"20997",57,73
"20998",148,98
"20999",98,148
"21000",39,77
"21001",92,18
"21002",138,135
"21003",118,100
"21004",53,65
"21005",135,138
"21006",92,120
"21007",65,53
"21008",69,5
"21009",53,65
"21010",114,119
"21011",5,69
"21012",69,5
"21013",5,69
"21014",69,5
"21015",5,69
"21016",69,5
"21017",5,69
"21018",91,93
"21019",69,5
"21020",148,7
"21021",7,148
"21022",15,65
"21023",27,47
"21024",15,65
"21025",120,92
"21026",39,93
"21027",92,18
"21028",92,109
"21029",145,81
"21030",65,109
"21031",155,29
"21032",65,147
"21033",114,18
"21034",65,109
"21035",45,65
"21036",131,109
"21037",98,135
"21038",98,131
"21039",98,109
"21040",127,151
"21041",29,155
"21042",63,74
"21043",63,74
"21044",123,102
"21045",4,92
"21046",59,120
"21047",65,109
"21048",42,100
"21049",42,76
"21050",9,17
"21051",63,55
"21052",63,123
"21053",29,55
"21054",15,65
"21055",15,65
"21056",119,114
"21057",15,123
"21058",155,29
"21059",85,154
"21060",39,77
"21061",148,98
"21062",154,85
"21063",114,119
"21064",63,123
"21065",63,123
"21066",85,154
"21067",63,123
"21068",151,127
"21069",7,148
"21070",148,7
"21071",77,93
"21072",48,73
"21073",123,90
"21074",135,110
"21075",48,27
"21076",48,27
"21077",27,48
"21078",101,27
"21079",145,153
"21080",5,93
"21081",73,27
"21082",145,101
"21083",72,115
"21084",48,27
"21085",72,145
"21086",91,93
"21087",81,145
"21088",9,17
"21089",9,17
"21090",38,27
"21091",38,73
"21092",145,27
"21093",72,27
"21094",145,47
"21095",9,17
"21096",48,27
"21097",59,120
"21098",145,101
"21099",9,17
"21100",145,9
"21101",115,145
"21102",90,84
"21103",63,102
"21104",73,101
"21105",90,84
"21106",90,84
"21107",48,17
"21108",17,48
"21109",92,4
"21110",73,27
"21111",145,27
"21112",81,145
"21113",27,145
"21114",27,38
"21115",145,153
"21116",145,153
"21117",118,128
"21118",48,17
"21119",128,118
"21120",38,17
"21121",27,47
"21122",118,128
"21123",17,48
"21124",4,120
"21125",79,118
"21126",38,17
"21127",48,17
"21128",128,118
"21129",128,118
"21130",118,128
"21131",118,79
"21132",128,118
"21133",118,128
"21134",128,118
"21135",48,17
"21136",118,79
"21137",79,118
"21138",118,79
"21139",79,118
"21140",118,79
"21141",10,90
"21142",79,118
"21143",79,118
"21144",48,17
"21145",4,120
"21146",118,79
"21147",118,79
"21148",34,17
